"astro-ph/9303005","Andrew Sornborger","Andrew T. Sornborger (Brown)","A Semi-Analytical Analysis of Texture Collapse","12 pages, figures available from author, BROWN-HET-895, uses phyzzx","Phys.Rev.D48:3517-3521,1993","10.1103/PhysRevD.48.3517",,"astro-ph hep-ph",,"  This study presents a simplified approach to studying the dynamics of global
texture collapse. We derive equations of motion for a spherically symmetric
field configuration using a two parameter ansatz. Then we analyse the effective
potential for the resulting theory to understand possible trajectories of the
field configuration in the parameter space of the ansatz. Numerical results are
given for critical winding and collapse time in spatially flat non-expanding,
and flat expanding universes. In addition, the open non-expanding and
open-expanding cases are studied.
","[{""version"":""v1"",""created"":""Wed, 10 Mar 1993 16:11:05 GMT""}]","2010-11-19"
"astro-ph/9303006","Peter Biermann","T. Stanev, P.L. Biermann, T.K. Gaisser","Cosmic Rays IV. The spectrum and chemical composition above $10^4$ GeV","TeX (7 figures available upon request), Astron.&Astrophys. accepted,
  MPIfR Preprint #518",,,,"astro-ph",,"  Using the concept developed in earlier papers, that the cosmic rays originate
in three different main sites, a) the normal supernova explosions into the
interstellar medium, b) the supernova explosions into a stellar wind, and c)
powerful radio galaxies, we demonstrate in this paper that the spectrum and
chemical abundances above $10^4$ GeV can be well understood. Using existing
data on the chemical composition of cosmic rays near TeV energies as a
constraint, we adjust the parameters of the model to fit the shower size data
from the Akeno experiment; this is necessary since the derivation of an all
particle spectrum involves an assumption about the chemical composition of the
cosmic rays and so we have to fit the shower size data first and then derive
the all particle spectrum. We present a successful fit to the shower size data
which allows us to draw three main conclusions: a) For most of the energy range
above $10^5$ GeV the wind explosions can account for both chemical composition
and spectrum including the knee feature, b) the highest particle energies
required from the stellar wind explosions imply a magnetic field in the
preexisting stellar wind of at least $3$ Gauss at a fiducial distance of
$10^{14}$ cm, c) the chemical abundances above $10^5$ GeV are dominated by
heavy nuclei such as Neon and higher. The bump observed in the all particle
spectrum below the knee gets weakened with the proper treatment of the energy
dependent chemical composition. For high energies we obtain an estimate of the
extragalactic proton flux.
","[{""version"":""v1"",""created"":""Thu, 11 Mar 1993 13:49:42 GMT""}]","2007-05-23"
"chao-dyn/9303003","Ashurst William T","Wm. T. Ashurst (Combustion Research Facility, Sandia National
  Laboratories, Livermore, California 94551-0969)","Flame Propagation Through Swirling Eddys, A Recursive Pattern","19 pages, figures available by fax (510-294-1004) or e-mail. Paper to
  appear in Combustion Science and Technology, 1993",,,,"chao-dyn nlin.CD",,"  Computed flame motion through and between swirling eddys exhibits a maximum
advancement rate which is related to the time duration of flame motion between
eddys. This eddy spatial structure effect upon the apparent turbulent flame
speed appears to be similar to the square-root dependence observed in wrinkled
flamelet data. The rate-limiting behavior at one eddy length-scale can be
removed by inclusion of smaller eddys which reside between the larger eddys.
This large-eddy, small-eddy concept yields a recursion relation and repeated
functional iteration can be done to approximate a desired flame speed relation.
As an example, an iteration to produce $S_T \ln S_T = u'$ is given for the
range of $u'$ observed in liquid flames. Currently, the iteration process is a
post-diction of flame speed, but if a universality can be developed, then a
predictive theory of turbulent flame propagation might be achieved.
","[{""version"":""v1"",""created"":""Thu, 11 Mar 1993 00:38:30 GMT""}]","2008-02-03"
"chao-dyn/9303012","Bruno Eckhardt","Bruno Eckhardt and Gunnar Russberg","Resummation of classical and semiclassical periodic orbit formulas","CYCLER Paper 93mar009",,"10.1103/PhysRevE.47.1578",,"chao-dyn nlin.CD",,"  The convergence properties of cycle expanded periodic orbit expressions for
the spectra of classical and semiclassical time evolution operators have been
studied for the open three disk billiard. We present evidence that both the
classical and the semiclassical Selberg zeta function have poles. Applying a
Pad\'{e} approximation on the expansions of the full Euler products, as well as
on the individual dynamical zeta functions in the products, we calculate the
leading poles and the zeros of the improved expansions with the first few poles
removed. The removal of poles tends to change the simple linear exponential
convergence of the Selberg zeta functions to an $\exp\{-n^{3/2}\}$ decay in the
classical case and to an $\exp\{-n^2\}$ decay in the semiclassical case. The
leading poles of the $j$th dynamical zeta function are found to equal the
leading zeros of the $j+1$th one: However, in contrast to the zeros, which are
all simple, the poles seem without exception to be {\em double}\/. The poles
are therefore in general {\em not}\/ completely cancelled by zeros, which has
earlier been suggested. The only complete cancellations occur in the classical
Selberg zeta function between the poles (double) of the first and the zeros
(squared) of the second dynamical zeta function. Furthermore, we find strong
indications that poles are responsible for the presence of spurious zeros in
periodic orbit quantized spectra and that these spectra can be greatly improved
by removing the leading poles, e.g.\ by using the Pad\'{e} technique.
","[{""version"":""v1"",""created"":""Thu, 11 Mar 1993 00:00:00 GMT""}]","2009-10-22"
"comp-gas/9303003","Shiyi Chen","D.O.Martinez and W.H.Matthaeus (Bartol Research Institute, University
  of Delaware), S. Chen (CNLS and Theoretical Division, Los Alamos), and
  D.C.Montgomery (Department of Physics and Astronomy, Dartmouth College)","Comparison of Spectral Method and Lattice Boltzmann Simulations of
  Two-Dimensional Hydrodynamics","27 pages, LaTeX, submitted to Physics of Fluids A",,"10.1063/1.868296","LAUR-93-784","comp-gas nlin.CG",,"  We present numerical solutions of the two-dimensional Navier-Stokes equations
by two methods; spectral and the novel Lattice Boltzmann Equation (LBE) scheme.
Very good agreement is found for global quantities as well as energy spectra.
The LBE scheme is, indeed, providing reasonably accurate solutions of the
Navier-Stokes equations with an isothermal equation of state, in the nearly
incompressible limit. Relaxation to a previously reported ``sinh-Poisson''
state is also observed for both runs.
","[{""version"":""v1"",""created"":""Thu, 11 Mar 1993 00:25:54 GMT""}]","2009-10-22"
"funct-an/9303001",,"Michael Frank","Spectral and polar decomposition in AW*-algebras","7 pages, LATEX, preprint NTZ-25/91 (Universitaet Leipzig,
  Naturwissenschaftlich-Theoretisches Zentrum, 1991), submitted to Zeitschr.
  Anal. Anw",,,,"funct-an math.OA",,"  We show the possibility and the uniqueness of polar decomposition of elements
of arbitrary AW*-algebras inside them. We prove that spectral decomposition of
normal elements of normal AW*-algebras is possible and unique inside them. The
possibility of spectral decomposition of normal elements does not depend on the
normality of the AW*-algebra under consideration.
","[{""version"":""v1"",""created"":""Thu, 11 Mar 1993 10:05:00 GMT""}]","2008-02-03"
"gr-qc/9303015","B. Bruegmann","Bernd Bruegmann","Bibliography of Publications related to Classical and Quantum Gravity in
  terms of the Ashtekar Variables","15 pages (LaTeX), MPI-Ph/93-68 (Sept. 93)",,,,"gr-qc hep-th",,"  This bibliography attempts to give a comprehensive overview of all the
literature related to the Ashtekar variables. The original version was compiled
by Peter Huebner in 1989, and it has been subsequently updated by Gabriela
Gonzalez and Bernd Bruegmann. Information about additional literature, new
preprints, and especially corrections are always welcome.
","[{""version"":""v1"",""created"":""Wed, 10 Mar 1993 19:52:13 GMT""},{""version"":""v2"",""created"":""Sat, 11 Sep 1993 20:57:47 GMT""},{""version"":""v3"",""created"":""Fri, 24 Sep 1993 15:24:03 GMT""}]","2008-02-03"
"gr-qc/9303016","Carsten Gundlach","Carsten Gundlach","The Isaacson expansion in quantum cosmology","Revtex, 11 journal or 24 preprint pages. REPLACEMENT: A comment on
  previous work by Dowker and Laflamme is corrected. Utah preprint
  UU-REL-93/3/10","Phys.Rev.D48:1700-1709,1993","10.1103/PhysRevD.48.1700",,"gr-qc",,"  This paper is an application of the ideas of the Born-Oppenheimer (or
slow/fast) approximation in molecular physics and of the Isaacson (or
short-wave) approximation in classical gravity to the canonical quantization of
a perturbed minisuperspace model of the kind examined by Halliwell and Hawking.
Its aim is the clarification of the role of the semiclassical approximation and
the backreaction in such a model. Approximate solutions of the quantum model
are constructed which are not semiclassical, and semiclassical solutions in
which the quantum perturbations are highly excited.
","[{""version"":""v1"",""created"":""Wed, 10 Mar 1993 23:35:39 GMT""},{""version"":""v2"",""created"":""Thu, 8 Apr 1993 00:03:10 GMT""}]","2010-11-01"
"hep-ph/9303239","Pet","P. Bamert and Z. Kunszt","Gauge boson masses dominantly generated by Higgs-triplet contributions?","9 LaTex pages (3 figures available on request), NEIP93-002 and
  ETH-TH/93-8, References have been updated","Phys.Lett. B306 (1993) 335-342","10.1016/0370-2693(93)90088-Y",,"hep-ph",,"  We discuss a model in which the Standard Model (SM) Higgs sector has been
extended by additional real and complex triplets. The $\rho\approx 1$
constraint is satisfied by restricting the potential to have an enlarged
$\hisym $ global symmetry. This is fine tuning, which leads to a decreased
predictability in next-to-leading order. In this model, however, the triplet
vacuum expectation values may give the dominating contribution to the gauge
boson masses. Using a renormalization group argument we constrain this region
of the parameter space. Another interesting feature of this model is that one
of the neutral scalars doesn't couple to the fermion sector at tree level and
therefore could have a relatively large branching ratio to $2\gamma $'s. It is
coupled, however, to the $Z$-boson and therefore it could be produced at LEP
via the standard $e^+e^-\rightarrow Z\phi$ mechanism with rates comparable to
the ones of the Standard Model.
","[{""version"":""v1"",""created"":""Wed, 10 Mar 1993 19:08:47 GMT""},{""version"":""v2"",""created"":""Fri, 12 Mar 1993 15:01:10 GMT""}]","2009-10-22"
"hep-ph/9303240","Paul Langacker0","Paul Langacker","Solar Neutrinos","19 pages, 2 figures (available on request), Coral Gables talk,
  UPR-0552T",,,,"hep-ph",,"  The status of solar neutrino experiments and their implications for both
nonstandard astrophysics ({\it e.g.,} cool sun models) and nonstandard neutrino
properties ({\it e.g.,} MSW conversions) are discussed. Assuming that all of
the experiments are correct, the relative rates observed by Kamiokande and
Homestake are hard to account for by a purely astrophysical solution, while MSW
conversions can describe all of the data. Assuming the standard solar model,
there are two allowed regions for MSW conversions into $\nu_\mu$ or $\nu_\tau$,
with the non-adiabatic solution giving a better fit than the large angle. For
conversions into sterile neutrinos there is only a nonadiabatic solution.
Allowing both MSW conversions and nonstandard astrophysics, the data
simultaneously determine the temperature of the core of the sun to within five
percent, consistent with the standard solar model prediction. The implications
of the atmospheric $\nu_\mu/\nu_e$ ratio and of a hot component of the dark
matter are briefly discussed, and the expectations of theoretical models
motivated by grand unification are summarized.
","[{""version"":""v1"",""created"":""Wed, 10 Mar 1993 20:03:44 GMT""}]","2007-05-23"
