"alg-geom/9307008","Mikhail S. Verbitsky","Misha Verbitsky","Hyperholomorphic bundles","43 pages, LaTeX","Journ. of Alg. Geom., vol. 5 no. 4 pp. 633-669",,,"alg-geom math.AG",,"  Hyperholomorphic bundle is a bundle with connection defined over a
hyperkaehler manifold such that this connection is holomorphic with respect to
all complex structures induced by a hyperkaehler structure. A hyperholomorphic
connection is Yang-Mills. If a stable bundle has first two Chern classes
invariant with respect to ${\Bbb H}$, then it admits a hyperholomorphic
connection. Deformation spaces of hyperholomorphic bundles are hyperkaehler.
There are no higher obstructions to a deformation besides Ioneda product. This
deformation space does not depend on a base manifold.
","[{""version"":""v1"",""created"":""Thu, 29 Jul 1993 01:49:54 GMT""}]","2008-02-03"
"alg-geom/9307009","Mikhail S. Verbitsky","Misha Verbitsky","Hyperkaehler and holomorphic symplectic geometry","12 pages, LaTeX","Journ. of Alg. Geom., vol. 5 no. 3 pp. 401-415 (1996)",,,"alg-geom math.AG",,"  We prove that all complex analytic subvarieties of a generic compact
hyperkaehler manifold are even-dimensional. Moreover, these subvarieties are
holomorphically symplectic.
","[{""version"":""v1"",""created"":""Thu, 29 Jul 1993 01:59:29 GMT""}]","2008-02-03"
"astro-ph/9307038","Amos Yahil","A. Nusser, A. Dekel, and A. Yahil","Evidence for Gaussian Initial Fluctuations from the 1.2 Jy IRAS Survey","16 pages, 4 figures, compressed and uunecoded PostScript",,,,"astro-ph",,"  We recover the one-point probability distribution function of the {\it
initial} density fluctuations (\ipdf) from the quasi-linear galaxy density
field of the 1.2 Jy \iras\ redshift survey smoothed by $10\hmpc$. The recovery,
using the laminar, Eulerian, Zel'dovich approximation of Nusser and Dekel, is
independent of $\Omega$ and is relatively insensitive to linear galaxy biasing
in the range $0.5 \leq b \leq 2$. Errors due to discrete sampling, the limited
survey volume, and the method of recovering the \ipdf\ are evaluated by
comparing the \ipdf\ determined from the \iras\ data with Monte-Carlo
\iras-like catalogs ``observed"" from $N$-body simulations of CDM models with
Gaussian initial conditions. Eight sensitive statistical tests used in this
comparison find the \iras\ \ipdf\ to be consistent with Gaussian. We provide
observational constraints on possible deviations from Gaussianity, which should
be obeyed by any theoretical model.
","[{""version"":""v1"",""created"":""Thu, 29 Jul 1993 04:53:44 GMT""}]","2009-09-25"
"cond-mat/9307058","Kikuo Harigaya ""Harry-chan""","Kikuo Harigaya and G. A. Gehring (Department of Physics, University of
  Sheffield, Sheffield, United Kingdom)","Elastic anomaly of heavy fermion systems in a crystalline field II","LaTeX file, 7 pages, 1 figure, Please request the figure to one of
  Authors. It will be sent by the snail mail","J. Phys.: Condens. Matter 6 (1994) 977-984","10.1088/0953-8984/6/5/007",,"cond-mat",,"  An elastic anomaly, observed in the heavy Fermi liquid state of Ce alloys
(for example, CeCu_6 and CeTe), is analyzed by using the infinite-U Anderson
lattice model. Four atomic energy levels are assumed for f-electrons. Two of
them are mutually degenerate. A small crystalline splitting 2 Delta is assumed
between two energy levels. Fourfold degenerate conduction bands are also
considered. We solve the model using the mean field approximation to slave
bosons and the renormalized elastic constant is calculated. The temperature
dependence of the constant shows the downward dip. The result is compared with
the experimental data of CeTe.
","[{""version"":""v1"",""created"":""Wed, 28 Jul 1993 19:15:46 GMT""}]","2007-05-23"
"cond-mat/9307059","Francois David","F. David, B. Duplantier and E. Guitter","Renormalization and Hyperscaling for Self-Avoiding Manifold Models","10 pages + 1 figure, TeX + harvmac & epsf (uuencoded file),
  SPhT/93-074",,"10.1103/PhysRevLett.72.311",,"cond-mat hep-th",,"  The renormalizability of the self-avoiding manifold (SAM) Edwards model is
established. We use a new short distance multilocal operator product expansion
(MOPE), which extends methods of local field theories to a large class of
models with non-local singular interactions. This validates the direct
renormalization method introduced before, as well as scaling laws. A new
general hyperscaling relation for the configuration exponent gamma is derived.
Manifolds at the Theta-point, and long range Coulomb interactions are briefly
discussed.
","[{""version"":""v1"",""created"":""Thu, 29 Jul 1993 15:35:00 GMT""}]","2009-10-22"
"gr-qc/9307037",,"David Hochberg, Thomas W. Kephart and James W. York, Jr","Effective Potential of a Black Hole in Thermal Equilibrium with Quantum
  Fields","25 pages (not including seven figures), VAND-TH-93-6. Typed in Latex,
  uses RevTex macros","Phys.Rev.D49:5257-5265,1994","10.1103/PhysRevD.49.5257",,"gr-qc",,"  Expectation values of one-loop renormalized thermal equilibrium stress-energy
tensors of free conformal scalars, spin-${1 \over 2}$ fermions and U(1) gauge
fields on a Schwarzschild black hole background are used as sources in the
semi-classical Einstein equation. The back-reaction and new equilibrium metric
are solved for at $O({\hbar})$ for each spin field. The nature of the modified
black hole spacetime is revealed through calculations of the effective
potential for null and timelike orbits. Significant novel features affecting
the motions of both massive and massless test particles show up at lowest order
in $\epsilon= (M_{Pl}/M)^2 < 1$, where $M$ is the renormalized black hole mass,
and $M_{Pl}$ is the Planck mass. Specifically, we find the tendency for
\underline{stable} circular photon orbits, an increase in the black hole
capture cross sections, and the existence of a gravitationally repulsive region
associated with the black hole which is generated from the U(1) back-reaction.
We also consider the back-reaction arising from multiple fields, which will be
useful for treating a black hole in thermal equilibrium with field ensembles
belonging to gauge theories.
","[{""version"":""v1"",""created"":""Wed, 28 Jul 1993 21:46:51 GMT""}]","2012-08-27"
"hep-lat/9307021","Sokal","Sergio Caracciolo, Andrea Pelissetto and Alan D. Sokal","A General Limitation on Monte Carlo Algorithms of Metropolis Type","8 pages, LaTeX plus subeqnarray.sty (included at end),
  NYU-TH-93/07/01, IFUP-TH33/93","Phys.Rev.Lett.72:179-182,1994","10.1103/PhysRevLett.72.179",,"hep-lat",,"  We prove that for any Monte Carlo algorithm of Metropolis type, the
autocorrelation time of a suitable ``energy''-like observable is bounded below
by a multiple of the corresponding ``specific heat''. This bound does not
depend on whether the proposed moves are local or non-local; it depends only on
the distance between the desired probability distribution $\pi$ and the
probability distribution $\pi^{(0)}$ for which the proposal matrix satisfies
detailed balance. We show, with several examples, that this result is
particularly powerful when applied to non-local algorithms.
","[{""version"":""v1"",""created"":""Wed, 28 Jul 1993 23:37:23 GMT""}]","2010-11-11"
"hep-ph/9307355",,"U. Baur, S. Errede and G. Landsberg","Rapidity Correlations in $W\gamma$ Production at the Tevatron","LaTeX, 9 pages, 3 postscript figures in a separate uuencoded file,
  FSU-HEP-930727, to appear in the Proceedings of the Workshop ``Physics at
  Current Accelerators and the Supercollider'', Argonne National Laboratory,
  June~2 --~5, 1993",,,,"hep-ph",,"  We study the correlation of photon and charged lepton pseudorapidities,
$\eta(\gamma)$ and $\eta(\ell)$, $\ell=e,\,\mu$, in $p\bar p\rightarrow
W^\pm\gamma+X\rightarrow \ell^\pm p\llap/_T\gamma+X$ at the Tevatron. In the
Standard Model, the $\Delta\eta(\gamma,\ell)= \eta(\gamma) - \eta(\ell)$
differential cross section is found to exhibit a pronounced dip at
$\Delta\eta(\gamma,\ell) \approx \mp 0.4$, which originates from the radiation
zero present in $q\bar q'\rightarrow W\gamma$. The sensitivity of the
$\Delta\eta(\gamma,\ell)$ distribution to higher order QCD corrections,
non-standard $WW\gamma$ couplings, and the cuts imposed is explored. The
$\Delta\eta(\gamma,\ell)$ distribution is compared with other quantities which
are sensitive to the radiation zero.
","[{""version"":""v1"",""created"":""Wed, 28 Jul 1993 16:15:42 GMT""}]","2007-05-23"
"hep-ph/9307356","Dimitri Diakonov","D.Diakonov and V.Petrov (Ruhr-University Bochum, Germany)","Non-Perturbative Isotropic Multi-Particle Production in Yang--Mills
  Theory","RUB preprint 52/93, 39p. Two figures (out of four) included at the
  end as uudecoded poscript file. Two other figures can be sent upon request:
  E-mail to diakonov@lnpi.spb.su","Phys.Rev.D50:266-282,1994","10.1103/PhysRevD.50.266",,"hep-ph",,"  We use singular Euclidean solutions to find multi-particle production cross
sections in field theories. We investigate a family of time-dependent O(3)
symmetrical solutions of the Yang--Mills equations, which govern the isotropic
high-energy gauge boson production. At low energies our approach reproduces the
instanton-induced cross sections. For higher energies we get new results. In
particular, we show that the cross section for isotropic multiparticle
production remains exponentially small in the running gauge coupling constant.
The result applies both to the baryon number violation in the electro-weak
theory and to the QCD jet production. We find that the isotropic multi-gluon
production cross section falls off approximately as a ninth power of energy but
possibly might be observable
","[{""version"":""v1"",""created"":""Wed, 28 Jul 1993 19:19:15 GMT""}]","2010-11-01"
"hep-ph/9307357","Marek Jezabek","M.Je\.zabek and C. J\""unger","Energy of W distribution in top quark decays","Karlsruhe Univ. preprint TTP 93-20, 8p., 2 figures not included","Acta Phys.Polon. B24 (1993) 1923-1930",,,"hep-ph",,"  A relatively simple analytical formula is derived for the energy spectrum of
$W$ boson in top quark decays $t\to Wb$ including ${\cal O}(\alpha_s)$
radiative corrections. We discuss the accuracy of this formula and compare it
to a more general albeit more complicated one derived in \cite{CJK}~. A Monte
Carlo algorithm for generation of $W$ energy spectrum is briefly described.
","[{""version"":""v1"",""created"":""Wed, 28 Jul 1993 23:25:00 GMT""}]","2007-05-23"
